Date,Open,High,Low,Close,Volume
2013-01-04,2.9612,2.9712,2.9012,2.9212,128981591.0
2013-01-07,2.9212,2.9612,2.9112,2.9412,59405321.0
2013-01-08,2.9312,2.9412,2.9012,2.9312,74951052.0
2013-01-09,2.9212,3.0512,2.9012,3.0012,162779509.0
2013-01-10,2.9812,3.0312,2.9512,2.9812,102539075.0
2013-01-11,2.9712,2.9912,2.8712,2.9012,111233376.0
2013-01-14,2.8912,2.9812,2.8812,2.9612,106103195.0
2013-01-15,2.9712,3.0112,2.9512,2.9912,113073731.0
2013-01-16,2.9912,3.0112,2.9312,2.9612,102092255.0
2013-01-17,2.9612,3.0012,2.9412,2.9712,63500932.0
2013-01-18,2.9712,3.0212,2.9512,3.0212,107275749.0
2013-01-21,3.0012,3.0212,2.9712,2.9912,108725911.0
2013-01-22,2.9912,2.9912,2.9112,2.9312,129381928.0
2013-01-23,2.9212,2.9412,2.9112,2.9312,58131425.0
2013-01-24,2.9312,2.9712,2.8912,2.9112,97455417.0
2013-01-25,2.9012,2.9112,2.8712,2.8912,58614641.0
2013-01-28,2.8912,2.9412,2.8812,2.9312,75709757.0
2013-01-29,2.9312,2.9412,2.9112,2.9312,87656952.0
2013-01-30,2.9312,2.9912,2.9112,2.9812,153576926.0
2013-01-31,3.0312,3.0812,3.0312,3.0312,237141226.0
2013-02-01,3.0312,3.0812,3.0012,3.0712,133602777.0
2013-02-04,3.0812,3.2512,3.0312,3.2212,275443645.0
2013-02-05,3.1812,3.2412,3.1512,3.2112,163746676.0
2013-02-06,3.2112,3.2212,3.1512,3.1512,137640533.0
2013-02-07,3.1712,3.2112,3.1412,3.1512,126679733.0
2013-02-08,3.1712,3.2012,3.1512,3.1712,90494974.0
2013-02-18,3.1712,3.1812,3.1112,3.1212,98944759.0
2013-02-19,3.1212,3.1312,3.0412,3.0612,86831430.0
2013-02-20,3.0612,3.0812,3.0412,3.0812,57569747.0
2013-02-21,3.0612,3.0612,2.9612,3.0012,107837418.0
2013-02-22,3.0012,3.0112,2.9612,2.9712,56838897.0
2013-02-25,2.9712,3.0212,2.9712,2.9912,44374376.0
2013-02-26,2.9712,2.9812,2.9112,2.9212,82826030.0
2013-02-27,2.9212,2.9512,2.9112,2.9512,61197288.0
2013-02-28,2.9412,3.0012,2.9312,2.9912,70670366.0
2013-03-01,2.9912,3.0012,2.9312,2.9612,80499752.0
2013-03-04,2.9412,2.9712,2.8712,2.8812,101420199.0
2013-03-05,2.8912,2.9112,2.8612,2.9012,68776543.0
2013-03-06,2.9112,3.0112,2.8912,2.9812,99070651.0
