Date,Open,High,Low,Close,Volume
2013-01-04,1.186596,1.1956870000000002,1.150232,1.1956870000000002,160358932.0
2013-01-07,1.1956870000000002,1.241141,1.186596,1.232051,244646565.0
2013-01-08,1.232051,1.232051,1.1956870000000002,1.22296,122385055.0
2013-01-09,1.213869,1.22296,1.186596,1.2047780000000001,117313158.0
2013-01-10,1.2047780000000001,1.213869,1.186596,1.2047780000000001,80595897.0
2013-01-11,1.2047780000000001,1.241141,1.1956870000000002,1.22296,208804603.0
2013-01-14,1.22296,1.295687,1.213869,1.277505,207591222.0
2013-01-15,1.277505,1.3229600000000001,1.259323,1.295687,122801969.0
2013-01-16,1.313869,1.441141,1.304778,1.3956870000000001,338650986.0
2013-01-17,1.3956870000000001,1.3956870000000001,1.3502319999999999,1.359323,144457335.0
2013-01-18,1.368414,1.4775049999999998,1.359323,1.441141,207137427.0
2013-01-21,1.459323,1.4684139999999999,1.413869,1.441141,108937059.0
2013-01-22,1.441141,1.450232,1.3502319999999999,1.377505,140824732.0
2013-01-23,1.359323,1.441141,1.359323,1.404778,106410828.0
2013-01-24,1.3956870000000001,1.42296,1.3502319999999999,1.368414,121201373.0
2013-01-25,1.368414,1.3956870000000001,1.368414,1.377505,67713444.0
2013-01-28,1.377505,1.432051,1.368414,1.413869,89794672.0
2013-01-29,1.42296,1.432051,1.377505,1.3956870000000001,101823528.0
2013-01-30,1.3956870000000001,1.404778,1.3502319999999999,1.359323,116000924.0
2013-01-31,1.359323,1.377505,1.341141,1.359323,102036692.0
2013-02-01,1.3502319999999999,1.377505,1.332051,1.359323,107080349.0
2013-02-04,1.359323,1.368414,1.295687,1.304778,141786409.0
2013-02-05,1.304778,1.3502319999999999,1.2865959999999999,1.3502319999999999,128927298.0
2013-02-06,1.3502319999999999,1.368414,1.304778,1.3229600000000001,78466259.0
2013-02-07,1.332051,1.377505,1.3229600000000001,1.368414,122947234.0
2013-02-08,1.368414,1.441141,1.368414,1.413869,147190003.0
2013-02-18,1.42296,1.432051,1.377505,1.3956870000000001,67185981.0
2013-02-19,1.386596,1.404778,1.332051,1.359323,113930646.0
2013-02-20,1.3502319999999999,1.3956870000000001,1.341141,1.386596,67371524.0
2013-02-21,1.368414,1.377505,1.313869,1.3229600000000001,112928497.0
2013-02-22,1.313869,1.332051,1.304778,1.304778,54077657.0
2013-02-25,1.304778,1.341141,1.304778,1.341141,62753366.0
2013-02-26,1.3229600000000001,1.413869,1.3229600000000001,1.359323,138544200.0
2013-02-27,1.3502319999999999,1.413869,1.3502319999999999,1.404778,184287729.0
2013-02-28,1.432051,1.432051,1.386596,1.413869,158189126.0
2013-03-01,1.404778,1.413869,1.359323,1.386596,129710624.0
2013-03-04,1.368414,1.404778,1.3229600000000001,1.377505,146903696.0
2013-03-05,1.368414,1.3956870000000001,1.341141,1.386596,95901062.0
