Date,Open,High,Low,Close,Volume
2013-01-04,5.1782,5.2382,5.1382,5.1682,28565359.0
2013-01-07,5.1782,5.1982,5.0682,5.1282,24701774.0
2013-01-08,5.1282,5.1382,5.0582,5.1282,16448946.0
2013-01-09,5.1182,5.1882,5.0782,5.1482,26445756.0
2013-01-10,5.1782,5.2882,5.1282,5.2182,42682121.0
2013-01-11,5.2382,5.2782,5.0382,5.0782,32519683.0
2013-01-14,5.0782,5.1782,5.0082,5.1582,33904074.0
2013-01-15,5.1482,5.2082,5.1182,5.1882,36449628.0
2013-01-16,5.1782,5.2782,5.0882,5.2082,41616641.0
2013-01-17,5.2082,5.2282,5.1082,5.1382,23346590.0
2013-01-18,5.1882,5.2482,5.1182,5.2282,29890700.0
2013-01-21,5.2182,5.2282,5.1582,5.1982,25876928.0
2013-01-22,5.2082,5.2082,5.0682,5.0982,23487586.0
2013-01-23,5.1082,5.1382,5.0582,5.1082,15792465.0
2013-01-24,5.0982,5.1682,5.0182,5.0582,22460095.0
2013-01-25,5.0482,5.1282,5.0382,5.0982,16102582.0
2013-01-28,5.1182,5.1282,5.0782,5.1282,19201754.0
2013-01-29,5.1482,5.1982,5.0982,5.1882,33723942.0
2013-01-30,5.1482,5.1882,5.0782,5.1082,35577857.0
2013-01-31,5.1282,5.1882,5.1082,5.1382,25080289.0
2013-02-01,5.1182,5.1182,5.0482,5.1082,27144242.0
2013-02-04,5.1082,5.3082,5.0882,5.2382,58432949.0
2013-02-05,5.1882,5.2782,5.1682,5.2582,34656026.0
2013-02-06,5.2582,5.3082,5.2182,5.2382,24953923.0
2013-02-07,5.2182,5.3182,5.2182,5.2782,27827270.0
2013-02-08,5.2882,5.3382,5.2582,5.2682,22470692.0
2013-02-18,5.2782,5.3182,5.2082,5.2182,20508894.0
2013-02-19,5.1882,5.2182,5.1182,5.1282,17498697.0
2013-02-20,5.1282,5.1682,5.1182,5.1482,13009628.0
2013-02-21,5.1182,5.1182,4.9382,4.9582,28712367.0
2013-02-22,4.9782,4.9882,4.9282,4.9582,13245768.0
2013-02-25,4.9582,5.0282,4.9182,4.9382,13390606.0
2013-02-26,4.9282,4.9382,4.7682,4.7882,25779115.0
2013-02-27,4.7982,4.8682,4.7682,4.8082,16425079.0
2013-02-28,4.8282,4.8782,4.7782,4.8682,18389845.0
2013-03-01,4.8682,4.8682,4.7882,4.8282,14642467.0
2013-03-04,4.7982,4.8282,4.6682,4.6982,20777011.0
2013-03-05,4.7182,4.7482,4.6282,4.7282,20106852.0
2013-03-06,4.7382,4.7682,4.7082,4.7682,16023447.0
2013-03-07,4.7482,4.8382,4.6982,4.7782,18923544.0
2013-03-08,4.7982,4.8082,4.7182,4.7282,19968194.0
2013-03-11,4.7182,4.7282,4.6482,4.6582,18075654.0
2013-03-12,4.6782,4.7082,4.5682,4.5982,22042559.0
2013-03-13,4.6082,4.6682,4.5682,4.5982,24315540.0
2013-03-14,4.5882,4.5982,4.5182,4.5282,18591392.0
2013-03-15,4.5482,4.5582,4.3482,4.3882,72546155.0
2013-03-18,4.3782,4.3882,4.2582,4.2882,25162909.0
2013-03-19,4.2782,4.3482,4.2582,4.3382,19933100.0
2013-03-20,4.3282,4.3982,4.3182,4.3882,22272177.0
2013-03-21,4.3982,4.4282,4.3682,4.3882,17222810.0
2013-03-22,4.3882,4.4082,4.3682,4.3982,12394662.0
2013-03-25,4.4082,4.4282,4.3882,4.4082,12282193.0
2013-03-26,4.4082,4.4382,4.3482,4.3682,15649529.0
2013-03-27,4.3682,4.4082,4.3582,4.3682,10081330.0
2013-03-28,4.3182,4.3282,4.1682,4.1782,24024626.0
2013-03-29,4.1882,4.2082,4.0782,4.0882,19957575.0
2013-04-01,4.0882,4.0982,4.0082,4.0282,18140486.0
2013-04-02,4.0182,4.0782,3.9982,4.0282,13988520.0
2013-04-03,4.0382,4.1382,4.0282,4.0782,16410036.0
2013-04-08,4.0482,4.0582,3.9882,4.0482,13357878.0
2013-04-09,4.0482,4.1182,4.0382,4.0782,12011137.0
2013-04-10,4.0982,4.4382,4.0682,4.3082,48354941.0
2013-04-11,4.2782,4.2982,4.1782,4.1882,21281770.0
2013-04-12,4.1882,4.2182,4.1582,4.1682,9141174.0
2013-04-15,4.1482,4.1682,4.0182,4.0482,17185293.0
2013-04-16,4.0182,4.0782,3.9982,4.0682,12252292.0
2013-04-17,4.0682,4.0982,4.0282,4.0582,9144258.0
2013-04-18,4.0282,4.0582,3.9982,4.0382,10598292.0
2013-04-19,4.0382,4.1282,4.0282,4.1182,16510128.0
2013-04-22,4.1182,4.1382,4.0882,4.1082,11773882.0
2013-04-23,4.1182,4.1282,4.0182,4.0282,13702968.0
2013-04-24,4.0282,4.0782,4.0182,4.0582,12269592.0
2013-04-25,4.0682,4.0682,3.9882,3.9982,13204176.0
2013-04-26,3.9982,4.0282,3.9382,3.9482,15985511.0
2013-05-02,3.9382,3.9382,3.8482,3.8582,15231961.0
2013-05-03,3.8582,3.9582,3.8482,3.9282,11585308.0
2013-05-06,3.9582,4.0282,3.9482,4.0182,15376614.0
2013-05-07,4.0182,4.0982,3.9782,4.0382,13634123.0
2013-05-08,4.0482,4.0882,4.0082,4.0182,10764370.0
2013-05-09,4.0182,4.0382,3.9782,3.9882,9879485.0
2013-05-10,4.0082,4.0782,3.9982,4.0582,12923913.0
2013-05-13,4.0782,4.0882,4.0282,4.0582,9346077.0
2013-05-14,4.0482,4.0782,3.9782,4.0682,16132793.0
2013-05-15,4.0582,4.0782,3.9982,4.0182,11819026.0
2013-05-16,4.0082,4.0582,3.9782,4.0482,14075229.0
2013-05-17,4.0482,4.1182,4.0282,4.1082,20566244.0
2013-05-20,4.0982,4.1682,4.0882,4.1382,20249305.0
2013-05-21,4.1382,4.1382,4.0982,4.1282,17008757.0
2013-05-22,4.1282,4.1782,4.1282,4.1482,17870476.0
2013-05-23,4.1382,4.1482,4.0782,4.1082,16964582.0
2013-05-24,4.1082,4.1282,4.0882,4.1182,12275544.0
