Date,Open,High,Low,Close,Volume
2013-01-04,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-07,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-08,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-09,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-10,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-11,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-14,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-15,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-16,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-17,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-18,2.339486,2.339486,2.339486,2.339486,0.0
2013-01-21,3.349486,3.349486,3.349486,3.349486,23430893.0
2013-01-22,3.9094860000000002,4.3994860000000005,3.789486,3.979486,464332645.0
2013-01-23,4.019486,4.049486,3.719486,3.9094860000000002,129945195.0
2013-01-24,3.829486,4.4394860000000005,3.789486,4.169486,219041827.0
2013-01-25,4.199486,4.239486,3.789486,3.919486,86321707.0
2013-01-28,3.869486,4.389486,3.859486,4.279486,138997964.0
2013-01-29,4.309486,4.869486,4.279486,4.429486,135988614.0
2013-01-30,4.389486,4.969486,4.369486,4.889486,127081229.0
2013-01-31,4.819486,4.859486,4.169486,4.229486,151307795.0
2013-02-01,4.269486,4.369486,3.849486,4.179486,168332416.0
2013-02-04,4.049486,4.319486,3.729486,4.119486,146699792.0
2013-02-05,4.129486,4.739486,4.019486,4.549486,169459019.0
2013-02-06,4.519486,4.529486,4.209486,4.379486,74930071.0
2013-02-07,4.289486,4.319486,4.009486,4.099486,77307246.0
2013-02-08,4.019486,4.409486,3.999486,4.249486,79113930.0
2013-02-18,4.349486,4.4394860000000005,3.829486,3.919486,78311007.0
2013-02-19,3.9494860000000003,3.959486,3.379486,3.419486,118304951.0
2013-02-20,3.399486,3.6794860000000003,3.359486,3.6594860000000002,84089374.0
