CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000065.SZ,2010-01-04,6.863931,7.000505,7.020331,6.802252,6.920727,2.02249,0.138778,1177103.0,33474260.45,0.724651,6.861728
000065.SZ,2010-01-05,6.998303,7.015925,7.110647,6.934421,7.049282,0.220266,0.01542,2123057.0,61614142.56,1.307002,7.000505
000065.SZ,2010-01-06,6.98068,6.934421,7.132675,6.934421,7.053223,-1.161706,-0.081504,910960.0,26453658.6,0.560808,7.015925
000065.SZ,2010-01-07,6.87935,6.780223,6.998303,6.780223,6.870607,-2.223654,-0.154198,679049.0,19156181.42,0.418038,6.934421
000065.SZ,2010-01-08,6.780223,6.780223,6.846308,6.6062,6.69232,0.0,0.0,865258.0,23708893.34,0.532673,6.780223
000065.SZ,2010-01-11,6.857322,6.747181,6.934421,6.672285,6.739024,-0.487334,-0.033042,336054.0,9279449.65,0.206883,6.780223
000065.SZ,2010-01-12,6.890364,6.901379,7.108444,6.868336,6.98641,2.285362,0.154198,1021855.0,29364037.63,0.629077,6.747181
000065.SZ,2010-01-13,6.819874,6.861728,6.901379,6.603998,6.760236,-0.574534,-0.039651,735952.0,20392690.46,0.453069,6.901379
000065.SZ,2010-01-14,6.857322,6.868336,6.938826,6.782426,6.880687,0.096309,0.006608,1067988.0,30177143.44,0.657478,6.861728
000065.SZ,2010-01-15,6.872742,6.780223,6.872742,6.714139,6.793001,-1.282885,-0.088113,944720.0,26318017.37,0.581591,6.868336
000065.SZ,2010-01-18,6.782426,6.881553,6.930015,6.782426,6.87011,1.49449,0.10133,898132.0,25334554.54,0.552911,6.780223
000065.SZ,2010-01-19,6.883756,6.82428,6.885959,6.670082,6.764575,-0.832274,-0.057273,1255605.0,34816621.88,0.772979,6.881553
000065.SZ,2010-01-20,6.771412,6.531304,6.846308,6.383715,6.618804,-4.293131,-0.292975,1014531.0,27460528.92,0.624568,6.82428
000065.SZ,2010-01-21,6.493857,6.615012,6.689908,6.493857,6.597906,1.281631,0.083707,771727.0,20815287.14,0.475093,6.531304
000065.SZ,2010-01-22,6.595186,6.628229,6.65246,6.467423,6.52955,0.199802,0.013217,659520.0,17584144.82,0.406016,6.615012
000065.SZ,2010-01-25,6.628229,6.588578,6.665677,6.559941,6.606402,-0.598211,-0.039651,408840.0,11043141.89,0.251691,6.628229
000065.SZ,2010-01-26,6.537913,6.357282,6.6062,6.20749,6.419028,-3.510564,-0.231296,427267.0,11177435.5,0.263035,6.588578
000065.SZ,2010-01-27,6.383715,6.317631,6.48064,6.163433,6.287631,-0.623707,-0.039651,492412.0,12587926.65,0.30314,6.357282
000065.SZ,2010-01-28,6.203084,6.324239,6.344065,6.203084,6.28284,0.104604,0.006608,280512.0,7164854.51,0.17269,6.317631
000065.SZ,2010-01-29,6.344065,6.410149,6.511479,6.2934,6.404729,1.358425,0.08591,292968.0,7645115.85,0.180358,6.324239
000065.SZ,2010-02-01,6.482842,6.350673,6.482842,6.284588,6.344156,-0.927844,-0.059476,399221.0,10308051.65,0.24577,6.410149
000065.SZ,2010-02-02,6.471828,6.341862,6.471828,6.273574,6.345739,-0.138746,-0.008811,245100.0,6330345.2,0.150889,6.350673
000065.SZ,2010-02-03,6.297805,6.467423,6.467423,6.057698,6.331747,1.979873,0.125561,532922.0,13730247.11,0.328079,6.341862
000065.SZ,2010-02-04,6.557738,6.524696,6.557738,6.383715,6.47272,0.885567,0.057273,381817.0,10081515.02,0.235055,6.467423
000065.SZ,2010-02-05,6.482842,6.460814,6.513682,6.383715,6.439789,-0.979077,-0.063882,363877.0,9553427.54,0.224011,6.524696
000065.SZ,2010-02-08,6.403541,6.421163,6.43438,6.317631,6.371158,-0.613712,-0.039651,300759.0,7802589.14,0.185154,6.460814
000065.SZ,2010-02-09,6.467423,6.39473,6.471828,6.317631,6.363222,-0.411668,-0.026434,237500.0,6152904.43,0.14621,6.421163
000065.SZ,2010-02-10,6.423366,6.440989,6.491654,6.335253,6.418193,0.723397,0.046259,385475.0,10082682.71,0.237307,6.39473
000065.SZ,2010-02-11,6.440989,6.4498,6.471828,6.383715,6.451066,0.1368,0.008811,151245.0,3978612.39,0.09311,6.440989
000065.SZ,2010-02-12,6.471828,6.485045,6.485045,6.383715,6.453311,0.546453,0.035245,309655.0,8148861.52,0.190631,6.4498
000065.SZ,2010-02-22,6.471828,6.469625,6.491654,6.405744,6.455961,-0.237774,-0.01542,201084.0,5294133.05,0.123792,6.485045
000065.SZ,2010-02-23,6.471828,6.683299,6.70753,6.405744,6.60908,3.302721,0.213674,1284766.0,34718321.97,0.790931,6.469625
000065.SZ,2010-02-24,6.648054,6.720747,6.749384,6.648054,6.700168,0.560322,0.037448,545575.0,14968711.68,0.335868,6.683299
000065.SZ,2010-02-25,6.736167,6.80886,6.885959,6.69211,6.814529,1.311058,0.088113,596932.0,16687672.65,0.367485,6.720747
000065.SZ,2010-02-26,6.802252,6.982883,7.06659,6.782426,6.997911,2.55583,0.174023,1651803.0,47552468.62,1.016888,6.80886
000065.SZ,2010-03-01,6.978477,7.242816,7.264844,6.978477,7.172715,3.72243,0.259933,1986388.0,58760868.77,1.222866,6.982883
000065.SZ,2010-03-02,7.245019,7.130472,7.264844,7.110647,7.183221,-1.551108,-0.112344,1012214.0,29991354.73,0.623142,7.242816
000065.SZ,2010-03-03,7.108444,6.96526,7.110647,6.82428,6.96232,-2.31698,-0.165212,1232412.0,35279831.35,0.758701,7.130472
000065.SZ,2010-03-04,6.912393,6.581969,6.945435,6.577564,6.768921,-5.502895,-0.383291,1187100.0,32940470.06,0.730806,6.96526
000065.SZ,2010-03-05,6.626026,6.720747,6.758195,6.603998,6.708274,2.108453,0.138778,833311.0,22893865.43,0.513005,6.581969
000065.SZ,2010-03-08,6.780223,7.033548,7.099632,6.780223,7.021083,4.654254,0.312801,1393421.0,40260687.41,0.857822,6.720747
000065.SZ,2010-03-09,7.044562,7.044562,7.062184,6.971869,7.021379,0.156594,0.011014,893269.0,25810790.76,0.549917,7.033548
000065.SZ,2010-03-10,7.044562,7.240613,7.348551,7.044562,7.256379,2.783014,0.196051,2092139.0,62683771.52,1.287969,7.044562
000065.SZ,2010-03-11,7.25383,7.385999,7.419042,7.031345,7.278065,2.007927,0.145386,1897669.0,57043961.21,1.168248,7.240613
000065.SZ,2010-03-12,7.363971,7.245019,7.44107,7.231802,7.353885,-1.908754,-0.140981,1150069.0,34966941.85,0.708009,7.385999
000065.SZ,2010-03-15,7.264844,7.057779,7.264844,7.055576,7.10526,-2.584394,-0.18724,469299.0,13738985.56,0.288911,7.245019
000065.SZ,2010-03-16,7.022534,7.088618,7.110647,7.000505,7.072157,0.436958,0.03084,252551.0,7355616.55,0.155476,7.057779
000065.SZ,2010-03-17,7.093024,7.44107,7.485126,7.086416,7.3925,4.972075,0.352451,1958658.0,59894802.4,1.205795,7.088618
