CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000027.SZ,2010-01-04,4.812037,4.64537,4.812037,4.640741,4.696117,-1.472899,-0.069444,8493921.0,114834524.12,1.418829,4.714815
000027.SZ,2010-01-05,4.64537,4.640741,4.682407,4.552778,4.625558,-0.099661,-0.00463,9238349.0,123490914.28,1.543179,4.64537
000027.SZ,2010-01-06,4.65,4.631482,4.742593,4.626852,4.690208,-0.199521,-0.009259,9733470.0,131468512.12,1.625884,4.640741
000027.SZ,2010-01-07,4.612963,4.492593,4.640741,4.409259,4.517384,-2.9988,-0.138889,14115686.0,185389065.55,2.357891,4.631482
000027.SZ,2010-01-08,4.469445,4.562037,4.566667,4.432407,4.479431,1.545754,0.069444,7058603.0,92125857.59,1.179073,4.492593
000027.SZ,2010-01-11,4.700926,4.622222,4.761111,4.575926,4.654858,1.319261,0.060185,10817901.0,145289746.0,1.807028,4.562037
000027.SZ,2010-01-12,4.640741,4.812037,4.825926,4.626852,4.735905,4.106571,0.189815,18657198.0,253841527.14,3.116508,4.622222
000027.SZ,2010-01-13,4.65463,4.673148,4.788889,4.65463,4.713233,-2.886281,-0.138889,14477851.0,196270200.91,2.418388,4.812037
000027.SZ,2010-01-14,4.696296,4.77963,4.793519,4.696296,4.763717,2.278581,0.106481,13045231.0,178271288.59,2.179082,4.673148
000027.SZ,2010-01-15,4.816667,4.775,4.825926,4.719445,4.780228,-0.096862,-0.00463,16020772.0,219505267.74,2.676118,4.77963
000027.SZ,2010-01-18,4.77963,4.756482,4.784259,4.673148,4.723532,-0.387822,-0.018519,12141864.0,164872296.15,2.028183,4.775
000027.SZ,2010-01-19,4.761111,4.77963,4.807407,4.719445,4.766407,0.486665,0.023148,11656343.0,159358991.37,1.947082,4.756482
000027.SZ,2010-01-20,4.784259,4.548148,4.798148,4.534259,4.646533,-4.843084,-0.231481,12662329.0,169833617.15,2.115122,4.77963
000027.SZ,2010-01-21,4.538889,4.538889,4.580556,4.497222,4.53654,-0.203583,-0.009259,8295130.0,109287731.09,1.385623,4.548148
000027.SZ,2010-01-22,4.455556,4.390741,4.469445,4.27037,4.370167,-3.263974,-0.148148,15131285.0,193915887.78,2.527538,4.538889
000027.SZ,2010-01-25,4.367593,4.224074,4.418519,4.224074,4.310409,-3.795867,-0.166667,8644207.0,109664589.12,1.443933,4.390741
000027.SZ,2010-01-26,4.224074,4.089815,4.288889,4.062037,4.162198,-3.178431,-0.134259,8680417.0,107345048.84,1.449981,4.224074
000027.SZ,2010-01-27,4.103704,4.103704,4.187037,4.075926,4.129173,0.339597,0.013889,6160580.0,75744412.02,1.029066,4.089815
000027.SZ,2010-01-28,4.131482,4.182407,4.228704,4.117593,4.181358,1.91787,0.078704,6019613.0,74689753.76,1.005519,4.103704
000027.SZ,2010-01-29,4.173148,4.200926,4.251852,4.14537,4.204453,0.442772,0.018519,5657687.0,70481309.58,0.945063,4.182407
000027.SZ,2010-02-01,4.214815,4.136111,4.233333,4.131482,4.180983,-1.54287,-0.064815,6707933.0,83224816.2,1.120497,4.200926
000027.SZ,2010-02-02,4.159259,4.200926,4.293519,4.159259,4.245429,1.567047,0.064815,8234421.0,103310095.07,1.375482,4.136111
000027.SZ,2010-02-03,4.233333,4.321296,4.330556,4.112963,4.246553,2.86533,0.12037,7913938.0,99308486.33,1.321948,4.200926
000027.SZ,2010-02-04,4.298148,4.275,4.321296,4.237963,4.283003,-1.071352,-0.046296,7342901.0,92720911.97,1.226562,4.321296
000027.SZ,2010-02-05,4.159259,4.14537,4.224074,4.108333,4.148595,-3.032272,-0.12963,6557034.0,80893899.64,1.09529,4.275
000027.SZ,2010-02-08,4.131482,4.163889,4.191667,4.112963,4.163447,0.446728,0.018519,2802205.0,34660603.35,0.468082,4.14537
000027.SZ,2010-02-09,4.15,4.27037,4.27963,4.15,4.241583,2.55726,0.106481,5397770.0,67676264.27,0.901646,4.163889
000027.SZ,2010-02-10,4.353704,4.288889,4.353704,4.265741,4.285466,0.433651,0.018519,3969107.0,50140165.36,0.663002,4.27037
