CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000055.SZ,2010-01-04,3.169076,3.318608,3.439065,3.164922,3.303182,4.444706,0.141225,14166816.0,141992025.39,6.516298,3.177383
000055.SZ,2010-01-05,3.293686,3.339377,3.447373,3.285379,3.360382,0.625817,0.020768,12966118.0,131743157.4,5.964014,3.318608
000055.SZ,2010-01-06,3.343531,3.422451,3.501371,3.314455,3.405949,2.487701,0.083074,17699885.0,181782657.66,8.1414,3.339377
000055.SZ,2010-01-07,3.401682,3.335223,3.497217,3.326916,3.40469,-2.548683,-0.087227,16963036.0,174163562.03,7.802473,3.422451
000055.SZ,2010-01-08,3.33107,3.542908,3.584444,3.318608,3.493421,6.226999,0.207684,24863461.0,260590473.5,11.436424,3.335223
000055.SZ,2010-01-11,3.5346,3.605213,3.617674,3.468141,3.560298,1.758592,0.062305,19479445.0,207297669.92,8.959943,3.542908
000055.SZ,2010-01-12,3.584444,3.588598,3.638442,3.5346,3.581006,-0.460853,-0.016615,17514661.0,187261865.35,8.056203,3.605213
000055.SZ,2010-01-13,3.480602,3.588598,3.721516,3.443219,3.611506,0.0,0.0,23042341.0,248054268.0,10.598765,3.588598
000055.SZ,2010-01-14,3.592752,3.605213,3.709055,3.555369,3.629523,0.462987,0.016615,14703228.0,158920218.06,6.763031,3.588598
000055.SZ,2010-01-15,3.609367,3.61352,3.763053,3.605213,3.666938,0.230427,0.008307,14074744.0,153395061.4,6.473947,3.605213
000055.SZ,2010-01-18,3.621828,3.746438,3.77136,3.505524,3.623874,3.678351,0.132918,17443887.0,188305494.82,8.023649,3.61352
000055.SZ,2010-01-19,3.754746,3.866895,3.954123,3.713209,3.844675,3.215238,0.120457,22913959.0,259535094.56,10.539713,3.746438
000055.SZ,2010-01-20,3.871049,3.588598,3.875202,3.563676,3.714971,-7.196911,-0.278297,17679113.0,194722042.46,8.131846,3.866895
000055.SZ,2010-01-21,3.596905,3.513832,3.663364,3.463988,3.550504,-2.083442,-0.074766,9623602.0,102186176.52,4.42656,3.588598
000055.SZ,2010-01-22,3.484756,3.355992,3.484756,3.231381,3.3569,-4.491965,-0.15784,10860664.0,110259491.25,4.99557,3.513832
000055.SZ,2010-01-25,3.335223,3.314455,3.439065,3.268764,3.351999,-1.237693,-0.041537,7022839.0,71214301.86,3.230289,3.355992
000055.SZ,2010-01-26,3.355992,3.098463,3.364299,3.044465,3.177881,-6.516658,-0.215992,8613656.0,83735062.54,3.962016,3.314455
000055.SZ,2010-01-27,3.052773,3.094309,3.189844,3.052773,3.129969,-0.134056,-0.004154,5292554.0,50839479.26,2.434411,3.098463
000055.SZ,2010-01-28,3.148307,3.14,3.198152,3.081848,3.141085,1.476599,0.045691,5128896.0,49404665.19,2.359134,3.094309
000055.SZ,2010-01-29,3.131693,3.164922,3.256303,3.119232,3.200553,0.793698,0.024922,7077478.0,69187880.46,3.255421,3.14
000055.SZ,2010-02-01,3.177383,3.040312,3.181537,2.978006,3.039256,-3.93724,-0.124611,6403766.0,60115090.94,2.945535,3.164922
000055.SZ,2010-02-02,3.065234,2.965545,3.094309,2.961391,3.037393,-2.459168,-0.074766,6903644.0,64776716.95,3.175463,3.040312
