CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000430.SZ,2010-01-04,7.016,6.916,7.036,6.866,6.962782,-1.002004,-0.07,1690472.0,11912386.86,1.525952,6.986
000430.SZ,2010-01-05,6.916,6.896,6.936,6.826,6.876358,-0.289184,-0.02,1572844.0,10947557.03,1.419772,6.916
000430.SZ,2010-01-06,6.896,6.916,7.016,6.836,6.929562,0.290023,0.02,1985052.0,13922285.5,1.791863,6.896
000430.SZ,2010-01-07,6.916,6.686,6.916,6.656,6.800402,-3.325622,-0.23,1903978.0,13107749.64,1.718679,6.916
000430.SZ,2010-01-08,6.686,6.726,6.746,6.636,6.690448,0.598265,0.04,1248124.0,8455351.57,1.126654,6.686
000430.SZ,2010-01-11,6.906,6.746,6.946,6.716,6.776918,0.297354,0.02,2469604.0,16943751.52,2.229257,6.726
000430.SZ,2010-01-12,6.726,6.796,6.836,6.616,6.751581,0.74118,0.05,1825939.0,12481354.26,1.648235,6.746
000430.SZ,2010-01-13,6.686,6.826,7.036,6.666,6.858293,0.441436,0.03,3717370.0,25807071.18,3.355588,6.796
000430.SZ,2010-01-14,6.826,6.916,6.956,6.796,6.861985,1.318488,0.09,3898954.0,27082077.78,3.5195,6.826
000430.SZ,2010-01-15,6.916,6.946,7.006,6.886,6.928191,0.433777,0.03,3573545.0,25058379.83,3.225761,6.916
000430.SZ,2010-01-18,6.946,7.056,7.056,6.946,6.992371,1.583645,0.11,9036791.0,63947683.17,8.157313,6.946
000430.SZ,2010-01-19,7.056,7.016,7.076,6.946,6.999044,-0.566893,-0.04,3835594.0,27167680.66,3.462306,7.056
000430.SZ,2010-01-20,7.026,6.716,7.026,6.696,6.870872,-4.275941,-0.3,4234138.0,29447887.7,3.822063,7.016
000430.SZ,2010-01-21,6.716,6.766,6.826,6.666,6.735189,0.744491,0.05,1894265.0,12917351.13,1.709911,6.716
000430.SZ,2010-01-22,6.696,6.596,6.746,6.476,6.604707,-2.512563,-0.17,2577773.0,17241967.79,2.326899,6.766
000430.SZ,2010-01-25,6.516,6.506,6.566,6.426,6.500801,-1.364463,-0.09,1612467.0,10617775.12,1.455539,6.596
000430.SZ,2010-01-26,6.676,6.356,6.696,6.316,6.450503,-2.305564,-0.15,2278470.0,14888669.0,2.056725,6.506
000430.SZ,2010-01-27,6.356,6.216,6.396,6.176,6.28285,-2.202643,-0.14,1413591.0,9000122.21,1.276018,6.356
000430.SZ,2010-01-28,6.216,6.266,6.306,6.166,6.247214,0.804376,0.05,817020.0,5172728.6,0.737506,6.216
000430.SZ,2010-01-29,6.316,6.496,6.586,6.316,6.492388,3.670603,0.23,2520981.0,16578948.98,2.275634,6.266
000430.SZ,2010-02-01,6.486,6.516,6.576,6.316,6.488644,0.307882,0.02,2163403.0,14219277.29,1.952856,6.496
000430.SZ,2010-02-02,6.586,6.406,6.586,6.396,6.490242,-1.688152,-0.11,1080296.0,7102127.34,0.975159,6.516
000430.SZ,2010-02-03,6.336,6.466,6.496,6.226,6.391158,0.936622,0.06,1451347.0,9397700.56,1.310099,6.406
000430.SZ,2010-02-04,6.476,6.576,6.666,6.426,6.589128,1.701206,0.11,2482800.0,16568042.17,2.241169,6.466
000430.SZ,2010-02-05,6.576,6.576,6.576,6.576,,0.0,0.0,0.0,0.0,,6.576
000430.SZ,2010-02-08,6.406,6.536,6.686,6.406,6.528553,-0.608273,-0.04,3281328.0,21697955.23,2.961983,6.576
000430.SZ,2010-02-09,6.506,6.466,6.516,6.366,6.424261,-1.070991,-0.07,2120294.0,13799427.07,1.913943,6.536
000430.SZ,2010-02-10,6.426,6.416,6.476,6.376,6.416626,-0.773276,-0.05,1860856.0,12096729.76,1.679754,6.466
000430.SZ,2010-02-11,6.426,6.486,6.616,6.406,6.518157,1.091022,0.07,2023969.0,13362560.49,1.826992,6.416
000430.SZ,2010-02-12,6.486,6.566,6.626,6.466,6.564157,1.233426,0.08,1154339.0,7674227.41,1.041996,6.486
000430.SZ,2010-02-22,6.606,6.626,6.676,6.556,6.616667,0.913798,0.06,1660987.0,11129720.81,1.499336,6.566
000430.SZ,2010-02-23,6.576,6.876,6.926,6.576,6.833651,3.773015,0.25,4595752.0,31791808.92,4.148484,6.626
000430.SZ,2010-02-24,6.826,6.896,6.986,6.816,6.902365,0.290867,0.02,2301591.0,16079755.77,2.077596,6.876
000430.SZ,2010-02-25,6.876,6.966,6.976,6.876,6.921571,1.015081,0.07,2417342.0,16934860.9,2.182081,6.896
000430.SZ,2010-02-26,6.966,7.016,7.166,6.936,7.041629,0.717772,0.05,2926079.0,20850152.37,2.641307,6.966
000430.SZ,2010-03-01,6.966,7.006,7.046,6.966,7.000994,-0.142531,-0.01,1945873.0,13786499.09,1.756497,7.016
000430.SZ,2010-03-02,7.016,6.916,7.046,6.886,6.939311,-1.284613,-0.09,2049724.0,14395848.28,1.850241,7.006
000430.SZ,2010-03-03,6.916,7.006,7.026,6.906,6.976363,1.30133,0.09,2736915.0,19323613.74,2.470553,6.916
000430.SZ,2010-03-04,6.996,6.866,7.056,6.716,6.932402,-1.998287,-0.14,3441581.0,24147517.43,3.10664,7.006
000430.SZ,2010-03-05,6.716,6.896,6.926,6.716,6.85653,0.436936,0.03,1521099.0,10557233.92,1.373063,6.866
000430.SZ,2010-03-08,6.836,6.926,6.976,6.836,6.93859,0.435035,0.03,1287750.0,9043340.45,1.162424,6.896
000430.SZ,2010-03-09,6.926,6.986,7.046,6.866,6.998317,0.866301,0.06,1940659.0,13744361.82,1.75179,6.926
000430.SZ,2010-03-10,7.006,7.006,7.136,6.926,7.043,0.286287,0.02,3261420.0,23244140.32,2.944012,6.986
000430.SZ,2010-03-11,7.006,6.946,7.056,6.866,6.966848,-0.856409,-0.06,1685253.0,11882462.07,1.521241,7.006
000430.SZ,2010-03-12,6.946,6.956,6.986,6.896,6.940186,0.143968,0.01,1226782.0,8617144.87,1.107389,6.946
000430.SZ,2010-03-15,6.956,6.896,6.966,6.846,6.90121,-0.862565,-0.06,1342534.0,9377882.02,1.211876,6.956
000430.SZ,2010-03-16,6.906,7.006,7.036,6.866,6.970636,1.595128,0.11,1502651.0,10600656.04,1.35641,6.896
000430.SZ,2010-03-17,6.996,7.206,7.226,6.996,7.157069,2.854696,0.2,4589557.0,33233300.41,4.142892,7.006
000430.SZ,2010-03-18,7.206,7.196,7.236,7.076,7.158493,-0.138773,-0.01,2449196.0,17738284.9,2.210835,7.206
000430.SZ,2010-03-19,7.166,7.216,7.226,7.116,7.178453,0.277932,0.02,2034620.0,14776331.23,1.836607,7.196
000430.SZ,2010-03-22,7.246,7.366,7.426,7.216,7.349446,2.078714,0.15,4894993.0,36386664.78,4.418603,7.216
000430.SZ,2010-03-23,7.376,7.366,7.416,7.316,7.369603,0.0,0.0,3015387.0,22475497.76,2.721924,7.366
000430.SZ,2010-03-24,7.366,7.306,7.386,7.236,7.302044,-0.814553,-0.06,2633805.0,19453399.74,2.377478,7.366
000430.SZ,2010-03-25,7.276,7.266,7.376,7.226,7.298263,-0.547495,-0.04,2061074.0,15215390.89,1.860486,7.306
000430.SZ,2010-03-26,7.276,7.376,7.426,7.216,7.349357,1.5139,0.11,2282384.0,16965775.86,2.060258,7.266
000430.SZ,2010-03-29,7.396,7.406,7.466,7.266,7.362323,0.406725,0.03,3076385.0,22907757.66,2.776985,7.376
000430.SZ,2010-03-30,7.396,7.436,7.546,7.366,7.468188,0.405077,0.03,2810782.0,21227552.89,2.537231,7.406
000430.SZ,2010-03-31,7.406,7.376,7.416,7.326,7.366744,-0.806885,-0.06,1900382.0,14159259.89,1.715433,7.436
000430.SZ,2010-04-01,7.336,7.376,7.456,7.316,7.391648,0.0,0.0,3391612.0,25354497.7,3.061534,7.376
000430.SZ,2010-04-02,7.416,7.386,7.426,7.346,7.380297,0.135575,0.01,1917005.0,14309095.15,1.730438,7.376
000430.SZ,2010-04-06,7.446,7.466,7.586,7.436,7.505661,1.08313,0.08,2705907.0,20536915.66,2.442563,7.386
000430.SZ,2010-04-07,7.466,7.706,7.746,7.426,7.613829,3.214573,0.24,5021486.0,38654540.2,4.532785,7.466
000430.SZ,2010-04-08,7.706,7.696,7.796,7.636,7.714441,-0.129769,-0.01,2925636.0,22815400.62,2.640907,7.706
000430.SZ,2010-04-09,7.716,7.846,7.846,7.596,7.699835,1.949064,0.15,3718645.0,28945317.26,3.356739,7.696
000430.SZ,2010-04-12,7.856,7.986,8.206,7.856,8.018365,1.784349,0.14,4832745.0,39156664.38,4.362413,7.846
000430.SZ,2010-04-13,7.986,7.706,8.006,7.586,7.768644,-3.506136,-0.28,5166156.0,40567983.91,4.663375,7.986
000430.SZ,2010-04-14,7.916,8.096,8.096,7.816,8.047602,5.060991,0.39,2633503.0,21414599.07,2.377205,7.706
000430.SZ,2010-04-15,8.316,7.856,8.366,7.816,8.061299,-2.964427,-0.24,7013611.0,57127957.88,6.331032,8.096
000430.SZ,2010-04-16,7.896,8.096,8.196,7.796,8.016627,3.05499,0.24,3309801.0,26811464.77,2.987685,7.856
000430.SZ,2010-04-19,8.076,7.686,8.116,7.686,7.876347,-5.064229,-0.41,4066880.0,32373775.38,3.671083,8.096
000430.SZ,2010-04-20,7.666,7.796,7.856,7.336,7.533885,1.431174,0.11,3782669.0,28815937.67,3.414532,7.686
000430.SZ,2010-04-21,7.726,7.836,7.916,7.666,7.80981,0.513084,0.04,2711473.0,21403851.6,2.447587,7.796
000430.SZ,2010-04-22,7.796,7.766,7.876,7.676,7.782093,-0.893313,-0.07,2571952.0,20231212.47,2.321645,7.836
000430.SZ,2010-04-23,7.706,7.536,7.706,7.496,7.59096,-2.961628,-0.23,4219630.0,32385491.02,3.808967,7.766
000430.SZ,2010-04-26,7.496,7.406,7.576,7.396,7.468038,-1.725053,-0.13,2065566.0,15599233.54,1.864541,7.536
