CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000035.SZ,2010-01-04,3.380379,3.285379,3.390379,3.270379,3.305669,-2.086203,-0.07,2172449.0,14773914.51,2.544073,3.355379
000035.SZ,2010-01-05,3.305379,3.255379,3.310379,3.205379,3.244268,-0.913137,-0.03,1858587.0,12411233.86,2.176521,3.285379
000035.SZ,2010-01-06,3.260379,3.235379,3.280379,3.225379,3.25105,-0.614368,-0.02,1311364.0,8774786.76,1.535689,3.255379
000035.SZ,2010-01-07,3.255379,3.210379,3.330379,3.195379,3.250885,-0.772707,-0.025,2114942.0,14151104.01,2.476729,3.235379
000035.SZ,2010-01-08,3.195379,3.215379,3.245379,3.150379,3.191125,0.155745,0.005,1662369.0,10924245.86,1.946738,3.210379
000035.SZ,2010-01-11,3.220379,3.250379,3.325379,3.220379,3.267001,1.088519,0.035,2285540.0,15366244.48,2.67651,3.215379
000035.SZ,2010-01-12,3.255379,3.310379,3.310379,3.200379,3.268307,1.845939,0.06,1993040.0,13404902.23,2.333974,3.250379
000035.SZ,2010-01-13,3.240379,3.280379,3.350379,3.185379,3.305437,-0.906241,-0.03,2614859.0,17781346.29,3.062163,3.310379
000035.SZ,2010-01-14,3.260379,3.380379,3.425379,3.260379,3.367694,3.048429,0.1,3316990.0,22968929.93,3.884402,3.280379
000035.SZ,2010-01-15,3.385379,3.505379,3.555379,3.360379,3.488858,3.697811,0.125,5848386.0,41915136.95,6.848824,3.380379
000035.SZ,2010-01-18,3.685379,3.685379,3.685379,3.610379,3.677923,5.134966,0.18,3663518.0,27641569.95,4.290207,3.505379
000035.SZ,2010-01-19,3.845379,3.600379,3.845379,3.540379,3.670839,-2.306412,-0.085,7114993.0,53582442.1,8.332099,3.685379
000035.SZ,2010-01-20,3.610379,3.440379,3.640379,3.415379,3.497109,-4.443977,-0.16,4244071.0,30487117.07,4.970071,3.600379
000035.SZ,2010-01-21,3.420379,3.600379,3.615379,3.405379,3.546213,4.650651,0.16,4340736.0,31607798.92,5.083272,3.440379
000035.SZ,2010-01-22,3.555379,3.495379,3.560379,3.430379,3.486021,-2.91636,-0.105,2847017.0,20388301.98,3.334034,3.600379
000035.SZ,2010-01-25,3.470379,3.450379,3.550379,3.450379,3.495978,-1.287414,-0.045,1346229.0,9667539.11,1.576518,3.495379
000035.SZ,2010-01-26,3.455379,3.275379,3.485379,3.275379,3.321379,-5.071907,-0.175,2556770.0,17467856.83,2.994137,3.450379
000035.SZ,2010-01-27,3.275379,3.245379,3.345379,3.135379,3.253929,-0.915925,-0.03,1742684.0,11670930.31,2.040791,3.275379
000035.SZ,2010-01-28,3.335379,3.205379,3.340379,3.180379,3.225848,-1.232522,-0.04,1209193.0,8030176.45,1.41604,3.245379
