CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000039.SZ,2010-01-04,5.057717,4.968828,5.113272,4.968828,5.026521,-0.111683,-0.005556,12573695.0,165895403.24,1.021176,4.974384
000039.SZ,2010-01-05,4.968828,5.068828,5.14105,4.796606,4.980937,2.012547,0.1,18257914.0,239394051.33,1.482822,4.968828
000039.SZ,2010-01-06,5.096606,5.202161,5.39105,5.096606,5.289351,2.630457,0.133333,28672654.0,391867455.78,2.328658,5.068828
000039.SZ,2010-01-07,5.224384,5.085495,5.335495,5.029939,5.193369,-2.242658,-0.116667,30605817.0,413000200.68,2.48566,5.202161
000039.SZ,2010-01-08,5.029939,5.096606,5.14105,4.929939,5.024462,0.218486,0.011111,13662210.0,180206485.95,1.10958,5.085495
000039.SZ,2010-01-11,5.363272,5.468828,5.652161,5.196606,5.465021,7.303336,0.372222,41280412.0,577230081.84,3.3526,5.096606
000039.SZ,2010-01-12,5.468828,6.024384,6.113273,5.468828,5.912372,10.158585,0.555556,56512075.0,835722032.25,4.589644,5.468828
000039.SZ,2010-01-13,5.757717,5.802161,6.068828,5.679939,5.877818,-3.688713,-0.222222,36614738.0,539195276.75,2.973676,6.024384
000039.SZ,2010-01-14,5.802161,5.968828,6.174384,5.802161,6.037264,2.872493,0.166667,27394392.0,411277064.78,2.224843,5.802161
000039.SZ,2010-01-15,5.99105,5.985495,6.029939,5.796606,5.910215,0.279228,0.016667,20460486.0,302497992.51,1.661704,5.968828
000039.SZ,2010-01-18,5.974384,6.179939,6.213273,5.918828,6.125219,3.248594,0.194444,19863190.0,301354447.2,1.613195,5.985495
000039.SZ,2010-01-19,6.179939,5.957717,6.179939,5.863273,5.979172,-3.595864,-0.222222,17294331.0,257834595.12,1.404564,6.179939
000039.SZ,2010-01-20,5.918828,5.529939,5.946606,5.407717,5.649244,-7.18023,-0.427778,33978048.0,486387197.46,2.759537,5.957717
000039.SZ,2010-01-21,5.529939,5.568828,5.646606,5.34105,5.506849,0.703243,0.038889,14585787.0,205053390.09,1.184589,5.529939
000039.SZ,2010-01-22,5.452161,5.507717,5.685495,5.279939,5.506769,-1.097378,-0.061111,18059152.0,253880873.47,1.466679,5.568828
000039.SZ,2010-01-25,5.529939,5.546606,5.79105,5.507717,5.668735,0.70608,0.038889,17054734.0,244732585.02,1.385105,5.507717
000039.SZ,2010-01-26,5.546606,5.14105,5.629939,5.14105,5.302248,-7.311779,-0.405556,14839109.0,203149713.34,1.205162,5.546606
000039.SZ,2010-01-27,5.09105,5.068828,5.246606,4.963272,5.096091,-1.404815,-0.072222,10654489.0,141907929.23,0.865307,5.14105
000039.SZ,2010-01-28,5.096606,5.196606,5.279939,5.013272,5.175491,2.520855,0.127778,8854181.0,119194924.27,0.719095,5.068828
000039.SZ,2010-01-29,5.14105,5.302161,5.418828,5.035495,5.322511,2.03124,0.105556,12305674.0,168915418.97,0.999409,5.196606
000039.SZ,2010-02-01,5.307717,5.135495,5.324384,5.024384,5.144702,-3.143372,-0.166667,7331054.0,98284306.85,0.595394,5.302161
000039.SZ,2010-02-02,5.202161,5.502161,5.557717,5.196606,5.466591,7.139851,0.366667,20256897.0,283312413.59,1.64517,5.135495
000039.SZ,2010-02-03,5.54105,5.635495,5.69105,5.346606,5.534015,2.42329,0.133333,20200431.0,284974267.34,1.640584,5.502161
000039.SZ,2010-02-04,5.635495,5.574384,5.724384,5.546606,5.634534,-1.084397,-0.061111,11146253.0,159260688.92,0.905246,5.635495
000039.SZ,2010-02-05,5.363272,5.257717,5.39105,5.196606,5.281855,-5.680748,-0.316667,13146542.0,179495628.49,1.0677,5.574384
000039.SZ,2010-02-08,5.196606,5.157717,5.296606,5.052161,5.146315,-1.901966,-0.1,7228054.0,96924415.95,0.587028,5.257717
