CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000012.SZ,2010-01-04,6.113361,5.959706,6.117404,5.939488,6.029807,-1.272708,-0.076827,8868055.0,173666359.4,1.56435,6.036533
000012.SZ,2010-01-05,5.927358,5.826269,5.996098,5.753485,5.818346,-2.238988,-0.133437,10199239.0,194401628.46,1.799175,5.959706
000012.SZ,2010-01-06,5.810095,6.064838,6.068882,5.757528,5.959456,4.09472,0.238569,13809789.0,268039455.8,2.436086,5.826269
000012.SZ,2010-01-07,5.996098,5.644309,6.052708,5.389566,5.81816,-6.933888,-0.420529,11693561.0,222878638.79,2.062777,6.064838
000012.SZ,2010-01-08,5.644309,5.563438,5.66857,5.466393,5.523637,-1.432788,-0.080871,8217351.0,150636931.69,1.449564,5.644309
000012.SZ,2010-01-11,5.704962,5.434045,5.704962,5.389566,5.469172,-2.325784,-0.129394,10774662.0,196065149.45,1.900681,5.563438
000012.SZ,2010-01-12,5.454262,5.733267,5.761572,5.409783,5.626407,5.506444,0.299223,8224044.0,152849838.97,1.450745,5.434045
000012.SZ,2010-01-13,5.563438,5.442132,5.66857,5.425957,5.513607,-5.078004,-0.291136,8769817.0,160546961.32,1.547021,5.733267
000012.SZ,2010-01-14,5.47448,5.603874,5.624091,5.425957,5.520731,2.972033,0.161742,6939329.0,127158919.24,1.224117,5.442132
000012.SZ,2010-01-15,5.603874,5.923314,6.016316,5.555351,5.880889,5.700349,0.31944,16003034.0,307499579.6,2.822981,5.603874
000012.SZ,2010-01-18,5.866704,6.210406,6.299364,5.854574,6.126431,4.846814,0.287092,19608476.0,388685572.47,3.458991,5.923314
000012.SZ,2010-01-19,6.238711,6.28319,6.319582,6.121448,6.241083,1.171967,0.072784,15661186.0,314881710.86,2.762678,6.210406
000012.SZ,2010-01-20,6.242754,6.141666,6.586456,5.870748,6.236716,-2.252426,-0.141524,22486027.0,451858212.4,3.966599,6.28319
000012.SZ,2010-01-21,6.068882,6.186145,6.3398,5.959706,6.21602,0.724218,0.044479,12614181.0,252837184.19,2.225177,6.141666
