2013-01-04	0.028758	0.005673	0.005636	0.005558	0.005526	32166498
2013-01-07	0.0	0.005532	0.005525	0.005393	0.005372	59922987
2013-01-08	-0.0882	0.005328	0.005415	0.005193	0.005372	70746406
2013-01-09	0.007203	0.005412	0.005898	0.005415	0.005891	86889574
2013-01-10	0.03607	0.005834	0.005932	0.005865	0.005849	44932030
2013-01-11	-0.050767	0.005855	0.005822	0.005601	0.005645	46090822
2013-01-14	-0.032	0.00563	0.005884	0.005694	0.005947	41623131
2013-01-15	0.030624	0.00594	0.006167	0.005937	0.006144	55919075
2013-01-16	0.022892	0.006151	0.006139	0.005987	0.005961	33641408
2013-01-17	-0.002404	0.005898	0.005829	0.00588	0.005828	26339668
2013-01-18	-0.020024	0.005799	0.005815	0.005844	0.005842	24484479
2013-01-21	0.003546	0.00563	0.00618	0.005729	0.005961	71366798
2013-01-22	-0.030928	0.005912	0.006008	0.005815	0.00594	49821662
2013-01-23	0.041766	0.00594	0.006098	0.005994	0.00613	43629641
2013-01-24	0.0	0.006151	0.006098	0.005987	0.005884	42477890
2013-01-25	-0.053107	0.005855	0.005856	0.005901	0.005884	19756936
2013-01-28	-0.011173	0.005898	0.006174	0.005994	0.006214	33376229
2013-01-29	-0.021858	0.00627	0.006518	0.00638	0.006284	45032746
2013-01-30	0.012168	0.006326	0.006353	0.006302	0.006425	18581802
2013-01-31	-0.001105	0.006418	0.006367	0.006416	0.006348	20109259
2013-02-01	0.107711	0.00634	0.006325	0.006323	0.006355	20468835
2013-02-04	-0.010896	0.006383	0.006277	0.005694	0.005737	72582596
2013-02-05	0.0	0.005708	0.005746	0.005701	0.0058	32944186
2013-02-06	-0.006017	0.005806	0.005767	0.005865	0.0058	24186221
2013-02-07	-0.052451	0.005806	0.005836	0.005865	0.005835	23249548
2013-02-08	-0.020112	0.005841	0.00618	0.005944	0.006158	32069377
2013-02-18	0.034682	0.006249	0.006243	0.006058	0.006284	24366485
2013-02-19	-0.017045	0.006235	0.006249	0.006159	0.006074	23320763
2013-02-20	0.010333	0.006087	0.006105	0.006194	0.006179	12974192
2013-02-21	0.049398	0.006221	0.006174	0.006066	0.006116	27008046
2013-02-22	0.028501	0.006129	0.006132	0.005887	0.005828	26500267
2013-02-25	0.052151	0.005883	0.005815	0.005737	0.005666	26217729
2013-02-26	0.01054	0.005659	0.005553	0.005472	0.005386	33343181
2013-02-27	-0.045283	0.005441	0.005401	0.005365	0.005329	27128164
2013-02-28	-0.013648	0.005391	0.005504	0.005365	0.005582	31033591
2013-03-01	0.042691	0.005588	0.005573	0.005629	0.005659	28737138
2013-03-04	-0.03616	0.005574	0.005629	0.005408	0.005428	28682001
2013-03-05	-0.109878	0.005448	0.005587	0.005543	0.005631	20230581
2013-03-06	-0.037393	0.005715	0.006215	0.005801	0.006326	58921891
2013-03-07	-0.019895	0.00653	0.006725	0.006466	0.006572	114808691
2013-03-08	-0.037298	0.006551	0.006829	0.006609	0.006706	61065556
2013-03-11	0.039832	0.006706	0.006981	0.006652	0.006965	59112563
2013-03-12	0.036957	0.006839	0.006891	0.006624	0.006699	50730875
2013-03-13	-0.087302	0.006643	0.006574	0.006552	0.00646	37372527
2013-03-14	-0.016585	0.006446	0.006953	0.006552	0.007078	51506870
2013-03-15	-0.010618	0.007135	0.007374	0.00721	0.007197	77719626
2013-03-18	-0.003846	0.007212	0.007526	0.00726	0.007274	47636075
2013-03-19	0.006776	0.00724	0.007415	0.007267	0.007302	36830821
2013-03-20	-0.022706	0.007275	0.007229	0.00721	0.007253	52372060
2013-03-21	0.039331	0.007254	0.00747	0.007339	0.007422	51162332
2013-03-22	0.058273	0.007395	0.007257	0.00721	0.007141	40613880
2013-03-25	-0.020387	0.007085	0.006953	0.006724	0.006748	57662808
2013-03-26	0.009259	0.006713	0.006877	0.006709	0.006888	45561929
2013-03-27	0.003096	0.006818	0.006863	0.006852	0.006825	26296564
2013-03-28	0.036364	0.006783	0.006836	0.006581	0.006804	31502341
2013-03-29	-0.015789	0.006811	0.006919	0.006659	0.006565	33441538
2013-04-01	0.011715	0.006474	0.006691	0.00648	0.006671	28992148
2013-04-02	0.015135	0.006685	0.00665	0.006609	0.006593	21116877
2013-04-03	-0.019088	0.006636	0.006601	0.006545	0.006495	19203422
2013-04-08	-0.024819	0.006361	0.006546	0.006416	0.006621	20257597
2013-04-09	0.015756	0.006614	0.006794	0.006659	0.00679	30820633
2013-04-10	-0.005225	0.006713	0.00676	0.006724	0.006685	18540081
2013-04-11	0.045902	0.006769	0.006746	0.006781	0.00672	16690703
2013-04-12	0.050517	0.006734	0.006656	0.006545	0.006425	20219524
2013-04-15	-0.012472	0.00639	0.006415	0.00623	0.006116	20868451
2013-04-16	0.0	0.006038	0.006118	0.006137	0.006193	19521020
2013-04-17	-0.004515	0.006242	0.006139	0.006194	0.006193	15302401
2013-04-18	-0.054429	0.006193	0.006174	0.006244	0.006221	16195409
2013-04-19	-0.032025	0.006221	0.006567	0.006316	0.006579	29012511
2013-04-22	0.049891	0.006593	0.006794	0.006709	0.006797	29530777
2013-04-23	-0.076152	0.006804	0.006746	0.006566	0.006474	25755327
2013-04-24	0.026749	0.006481	0.006891	0.006595	0.007008	40938041
2013-04-25	0.024236	0.007015	0.006912	0.006945	0.006825	26748734
2013-04-26	-0.083092	0.00679	0.006774	0.006759	0.006664	15877196
2013-05-02	-0.00289	0.006748	0.00716	0.006867	0.007267	47241551
2013-05-03	-0.058076	0.00724	0.007305	0.00731	0.007288	40507413
2013-05-06	0.003643	0.007346	0.007657	0.007375	0.007738	62156777
2013-05-07	-0.00813	0.007816	0.007877	0.007761	0.00771	45828061
2013-05-08	-0.031496	0.007697	0.007801	0.007832	0.007773	21771440
2013-05-09	0.027878	0.007788	0.007995	0.007911	0.008026	44468382
2013-05-10	-0.047945	0.007999	0.007884	0.007918	0.007808	26224302
2013-05-13	0.05893	0.007795	0.008105	0.007897	0.008201	37803534
2013-05-14	0.0	0.00814	0.008022	0.007847	0.007745	33844081
2013-05-15	-0.023894	0.007753	0.007657	0.007575	0.007745	34734589
2013-05-16	-0.015679	0.007746	0.007919	0.007804	0.007934	37327698
2013-05-17	0.007902	0.007978	0.007974	0.007832	0.008061	36832563
2013-05-20	0.022442	0.00807	0.008077	0.008083	0.007998	30469281
2013-05-21	0.020146	0.008006	0.007905	0.007911	0.007822	39568282
2013-05-22	0.021515	0.007887	0.007815	0.007689	0.007668	38641988
2013-05-23	-0.034327	0.007577	0.007526	0.007546	0.007506	32302743
2013-05-24	0.026902	0.007528	0.007657	0.007661	0.007773	32371551
2013-05-27	0.027645	0.007753	0.007622	0.007639	0.007569	32394138
2013-05-28	-0.005687	0.007627	0.007526	0.00726	0.007366	48859936
2013-05-29	0.017358	0.007388	0.007312	0.007367	0.007408	32910569
2013-05-30	-0.038033	0.007402	0.007263	0.007375	0.007281	31658015
2013-05-31	0.007477	0.007289	0.007532	0.00741	0.007569	55549678
2013-06-03	0.023923	0.007521	0.007691	0.007632	0.007513	40758909
2013-06-04	-0.034196	0.007521	0.007381	0.00731	0.007338	25659270
2013-06-05	0.015009	0.007346	0.007477	0.007382	0.007597	26351004
2013-06-06	0.041016	0.007577	0.007539	0.007482	0.007485	26127435
2013-06-07	0.066667	0.007493	0.007457	0.007303	0.00719	27914039
2013-06-13	-0.019408	0.007043	0.006912	0.006602	0.006741	31033696
2013-06-14	-0.019038	0.00672	0.006822	0.006838	0.006874	24681041
2013-06-17	-0.073352	0.006924	0.006981	0.00681	0.007008	23343616
2013-06-18	0.004664	0.007071	0.007608	0.007196	0.007562	63680092
2013-06-19	0.063492	0.0075	0.007491	0.007446	0.007527	34083150
2013-06-20	0.001988	0.007486	0.007367	0.00716	0.007078	28653844
2013-06-21	0.040331	0.006783	0.00705	0.006745	0.007064	22324446
2013-06-24	-0.09031	0.007289	0.007408	0.006688	0.00679	50721256
2013-06-25	-0.038879	0.006636	0.007408	0.006409	0.007464	86260170
2013-06-26	0.015611	0.007479	0.007643	0.007468	0.007766	83913410
2013-06-27	-0.000917	0.007725	0.007739	0.007682	0.007647	57475011
2013-06-28	-0.001832	0.007577	0.007712	0.007632	0.007654	45246500
2013-07-01	-0.055363	0.007683	0.007719	0.007346	0.007668	59067699
2013-07-02	-0.024473	0.007577	0.008022	0.007689	0.008117	96962941
2013-07-03	0.027754	0.008034	0.008243	0.008018	0.008321	79123221
2013-07-04	0.024889	0.008182	0.008167	0.008154	0.008096	47950077
2013-07-05	0.02646	0.008147	0.008208	0.007983	0.007899	45181384
2013-07-08	-0.004541	0.007802	0.007995	0.007582	0.007696	51343584
2013-07-09	-0.03081	0.007704	0.007677	0.007689	0.007731	29064935
2013-07-10	-0.038103	0.007697	0.007891	0.007725	0.007977	50185346
2013-07-11	-0.002534	0.007999	0.008326	0.00804	0.008293	80162587
2013-07-12	0.0	0.008294	0.008277	0.008319	0.008314	50775008
2013-07-15	0.0	0.008323	0.008167	0.008469	0.008314	0
2013-07-16	0.0	0.008323	0.008167	0.008469	0.008314	0
2013-07-17	0.0	0.008323	0.008167	0.008469	0.008314	0
2013-07-18	0.0	0.008323	0.008167	0.008469	0.008314	0
2013-07-19	0.0	0.008323	0.008167	0.008469	0.008314	0
2013-07-22	-0.103709	0.008323	0.008167	0.008469	0.008314	0
2013-07-23	-0.053047	0.009286	0.009112	0.009449	0.009276	7661441
2013-07-24	0.019737	0.009946	0.009864	0.009549	0.009795	151199234
2013-07-25	-0.00073	0.009806	0.00976	0.009749	0.009606	80230576
2013-07-26	0.045038	0.009595	0.009636	0.009706	0.009613	37972630
2013-07-29	0.014717	0.009595	0.009429	0.009263	0.009198	46485273
2013-07-30	-0.046529	0.00925	0.009195	0.008834	0.009065	44851068
2013-07-31	-0.011679	0.009152	0.009519	0.009313	0.009507	43416386
2013-08-01	0.019345	0.009454	0.009553	0.009621	0.00962	31585954
2013-08-02	-0.00885	0.009665	0.009685	0.009606	0.009437	32158151
2013-08-05	-0.015965	0.009454	0.009416	0.009549	0.009521	24050235
2013-08-06	0.048706	0.009475	0.009671	0.009556	0.009676	35301099
2013-08-07	-0.002278	0.009686	0.009581	0.009377	0.009226	38690149
2013-08-08	-0.030905	0.009103	0.009229	0.009263	0.009247	19392234
2013-08-09	-0.008753	0.009356	0.009622	0.00947	0.009542	39320106
2013-08-12	0.00073	0.009588	0.009588	0.009656	0.009627	30166755
2013-08-13	-0.036568	0.009637	0.009609	0.009664	0.00962	15978470
2013-08-14	0.013542	0.009679	0.009954	0.009835	0.009985	52413699
2013-08-15	0.033898	0.010178	0.010023	0.009921	0.009851	32559515
2013-08-16	-0.101919	0.00982	0.009864	0.009656	0.009528	30975068
2013-08-19	-0.007879	0.00956	0.010423	0.009728	0.01061	76406550
2013-08-20	0.013981	0.010649	0.010595	0.010643	0.010694	51084245
2013-08-21	-0.01054	0.010628	0.010512	0.010608	0.010546	29991190
2013-08-22	0.022911	0.010825	0.011016	0.010758	0.010659	51276259
2013-08-23	-0.045659	0.010663	0.010671	0.010336	0.01042	40008491
2013-08-26	0.013029	0.010495	0.010899	0.010679	0.010919	41665402
2013-08-27	0.025384	0.010895	0.010692	0.010858	0.010778	25899928
2013-08-28	-0.011229	0.01072	0.01054	0.010665	0.010511	25857462
2013-08-29	0.04055	0.010452	0.010664	0.010636	0.010631	23442385
2013-08-30	-0.028056	0.010656	0.010485	0.010286	0.010216	31209137
2013-09-02	-0.013184	0.010263	0.010443	0.010443	0.010511	20222735
2013-09-03	0.014037	0.0106	0.010554	0.010629	0.010652	19092554
2013-09-04	-0.022222	0.010663	0.01065	0.010694	0.010504	17446920
2013-09-05	0.003937	0.010495	0.010595	0.010608	0.010743	24576236
2013-09-06	0.011281	0.010741	0.010685	0.010736	0.010701	18259672
2013-09-09	0.018243	0.010867	0.010692	0.010658	0.010582	35264215
2013-09-10	0.064748	0.010649	0.010505	0.010465	0.010392	33974038
2013-09-11	-0.019054	0.010382	0.010202	0.009621	0.00976	48894526
2013-09-12	-0.002815	0.009813	0.010085	0.009871	0.00995	40522858
2013-09-13	-0.016609	0.010017	0.009933	0.009942	0.009978	20875767
2013-09-16	0.027008	0.009988	0.010057	0.010107	0.010146	22252877
