2013-01-04	0.0	0.014909	0.014746	0.014747	0.014698	16428903
2013-01-07	0.0	0.014678	0.014519	0.014826	0.014698	9694448
2013-01-08	-0.012908	0.014678	0.014632	0.014787	0.014698	13481744
2013-01-09	-0.015253	0.014794	0.014822	0.014904	0.014891	18936018
2013-01-10	0.026085	0.01487	0.015087	0.015099	0.015121	26595154
2013-01-11	-0.020442	0.015178	0.015125	0.014904	0.014737	23591101
2013-01-14	-0.010117	0.014678	0.014897	0.014747	0.015044	17692998
2013-01-15	-0.002523	0.015101	0.015087	0.015216	0.015198	20766493
2013-01-16	0.017978	0.015217	0.0152	0.015216	0.015236	16997155
2013-01-17	-0.015176	0.015255	0.015011	0.015138	0.014967	10093498
2013-01-18	-0.019833	0.015024	0.015011	0.015216	0.015198	13320568
2013-01-21	0.022822	0.015217	0.015352	0.015334	0.015506	24744495
2013-01-22	0.002542	0.01564	0.015428	0.015255	0.01516	21781997
2013-01-23	0.015489	0.01514	0.015087	0.015216	0.015121	9120173
2013-01-24	0.007805	0.015178	0.015125	0.01506	0.014891	13381714
2013-01-25	-0.020389	0.01487	0.014822	0.014904	0.014775	9135454
2013-01-28	0.0	0.01487	0.014897	0.015021	0.015083	14655839
2013-01-29	-0.015062	0.015024	0.015011	0.015216	0.015083	10689392
2013-01-30	0.0	0.01514	0.015125	0.015216	0.015313	16492546
2013-01-31	-0.007475	0.015332	0.01539	0.01549	0.015313	17215378
2013-02-01	-0.026676	0.015255	0.015352	0.015295	0.015429	18606782
2013-02-04	0.0	0.015525	0.015806	0.015646	0.015852	30581459
2013-02-05	0.0	0.015717	0.015731	0.015803	0.015852	22899199
2013-02-06	0.014765	0.01591	0.015768	0.015959	0.015852	14277599
2013-02-07	-0.002455	0.015871	0.015617	0.015646	0.015621	15104752
2013-02-08	0.012427	0.01564	0.015503	0.015764	0.015659	9226016
2013-02-18	0.020286	0.015679	0.015503	0.015607	0.015467	13074969
2013-02-19	-0.002529	0.015525	0.015352	0.015373	0.01516	10497296
2013-02-20	0.020653	0.01514	0.015087	0.015295	0.015198	12082863
2013-02-21	0.0	0.01514	0.014973	0.014865	0.014891	22338331
2013-02-22	0.018404	0.01487	0.014746	0.014982	0.014891	11639401
2013-02-25	0.024235	0.014794	0.014746	0.014787	0.014621	10883109
2013-02-26	0.005415	0.015063	0.014859	0.014474	0.014275	13598245
2013-02-27	-0.0212	0.014255	0.014216	0.014278	0.014199	9631021
2013-02-28	-0.002643	0.014255	0.014329	0.014435	0.014506	11253792
2013-03-01	0.038424	0.014563	0.014405	0.014591	0.014545	8885325
2013-03-04	-0.01885	0.014447	0.014291	0.014122	0.014006	14534113
2013-03-05	-0.0159	0.014062	0.01414	0.014122	0.014275	9581804
2013-03-06	0.002657	0.01437	0.014329	0.014396	0.014506	11799842
2013-03-07	0.008035	0.014486	0.014405	0.014591	0.014468	14317661
2013-03-08	0.016333	0.014563	0.014329	0.014474	0.014352	8336020
2013-03-11	0.011008	0.014101	0.014102	0.014278	0.014122	8279301
2013-03-12	0.011131	0.014139	0.014064	0.014005	0.013968	10447600
2013-03-13	-0.040068	0.013985	0.013761	0.013927	0.013814	5974661
2013-03-14	-0.09871	0.013793	0.014178	0.013966	0.014391	16919713
2013-03-15	-0.002402	0.015987	0.015731	0.016154	0.015967	99346170
2013-03-18	0.019591	0.016064	0.016033	0.015959	0.016005	91638178
2013-03-19	-0.012096	0.01591	0.015806	0.015764	0.015698	40258173
2013-03-20	-0.035017	0.015833	0.015844	0.015842	0.01589	45438238
2013-03-21	0.016613	0.01591	0.016261	0.015959	0.016467	61080796
2013-03-22	-0.01404	0.016372	0.016261	0.016467	0.016198	39100325
2013-03-25	0.019077	0.016256	0.016488	0.016467	0.016428	30882075
2013-03-26	-0.016418	0.016526	0.016336	0.01635	0.016121	24155514
2013-03-27	0.036464	0.016218	0.016526	0.016389	0.01639	31360640
2013-03-28	-0.00724	0.016218	0.015996	0.016076	0.015813	27897089
2013-03-29	0.00485	0.01591	0.015806	0.016115	0.015928	12019899
2013-04-01	-0.019031	0.015948	0.015882	0.016076	0.015852	14388108
2013-04-02	0.016934	0.01591	0.016147	0.016154	0.016159	21633625
2013-04-03	0.014729	0.016179	0.015996	0.016115	0.01589	14367331
2013-04-08	-0.012125	0.015294	0.015655	0.015216	0.015659	22062565
2013-04-09	0.0	0.015679	0.015731	0.015842	0.015852	14210221
