2013-01-04	0.004397	0.014877	0.014718	0.01486	0.014731	36198460
2013-01-07	0.002203	0.014715	0.014655	0.014926	0.014666	29372388
2013-01-08	0.004426	0.014715	0.014718	0.014794	0.014634	39283289
2013-01-09	-0.002208	0.014651	0.014497	0.01463	0.014569	62657732
2013-01-10	-0.004397	0.014619	0.014466	0.014729	0.014602	48792240
2013-01-11	-0.056034	0.014683	0.01475	0.014827	0.014666	111412829
2013-01-14	0.008371	0.014748	0.015255	0.014794	0.015537	130517368
2013-01-15	-0.057216	0.015587	0.015698	0.015617	0.015408	124049289
2013-01-16	0.049705	0.015393	0.016045	0.015551	0.016343	121907216
2013-01-17	-0.006175	0.016168	0.015887	0.015781	0.015569	92395829
2013-01-18	0.008301	0.015652	0.01554	0.015748	0.015666	50270486
2013-01-21	0.038806	0.015748	0.015445	0.015715	0.015537	57705447
2013-01-22	-0.027262	0.015522	0.015192	0.015156	0.014956	83123013
2013-01-23	0.0	0.015135	0.015224	0.015386	0.015376	66425582
2013-01-24	0.010597	0.01549	0.015477	0.015452	0.015376	86791306
2013-01-25	-0.016672	0.015458	0.015192	0.015353	0.015214	36513513
2013-01-28	-0.010312	0.015232	0.015287	0.015518	0.015472	56985148
2013-01-29	0.008319	0.01549	0.015603	0.015584	0.015633	74438362
2013-01-30	0.008388	0.015619	0.015413	0.015682	0.015504	48297344
2013-01-31	0.0	0.015522	0.015287	0.015617	0.015376	29681223
2013-02-01	0.006331	0.015361	0.015224	0.015452	0.015376	40595855
2013-02-04	-0.028697	0.015426	0.015192	0.015584	0.015279	50891559
2013-02-05	-0.004083	0.015264	0.015824	0.015386	0.01573	87399101
2013-02-06	-0.03354	0.015781	0.015508	0.01588	0.015795	43006284
2013-02-07	-0.009768	0.015716	0.016108	0.015978	0.016343	92655629
2013-02-08	-0.019163	0.016426	0.016582	0.016603	0.016504	76769176
2013-02-18	0.03163	0.016814	0.016993	0.016866	0.016826	71916484
2013-02-19	-0.007845	0.016878	0.016519	0.016603	0.016311	42742663
2013-02-20	0.034493	0.016362	0.01614	0.016406	0.01644	38710060
2013-02-21	-0.014004	0.016265	0.01614	0.016077	0.015891	50703120
2013-02-22	-0.023444	0.016007	0.016456	0.016241	0.016117	83746870
2013-02-25	0.009865	0.016265	0.016393	0.016504	0.016504	51600729
2013-02-26	-0.011699	0.016523	0.016393	0.016537	0.016343	57647311
2013-02-27	-0.022864	0.016459	0.01633	0.016669	0.016536	50019567
2013-02-28	-0.011303	0.016555	0.016677	0.016833	0.016923	59221422
2013-03-01	0.009508	0.016975	0.01693	0.017129	0.017117	66745397
2013-03-04	0.0	0.017201	0.017151	0.016965	0.016955	96747732
2013-03-05	-0.029528	0.017072	0.016772	0.016702	0.016955	55951464
2013-03-06	0.020721	0.01704	0.017246	0.01736	0.017471	100870038
2013-03-07	0.001887	0.017459	0.017151	0.017195	0.017117	60461913
2013-03-08	0.017279	0.017104	0.017056	0.017392	0.017084	41010984
2013-03-11	0.039932	0.017104	0.016898	0.017031	0.016794	44177850
2013-03-12	0.020373	0.016846	0.016519	0.016274	0.016149	63498794
2013-03-13	0.002041	0.016168	0.015824	0.015814	0.015827	48991802
2013-03-14	-0.0121	0.015587	0.015698	0.01588	0.015795	35243873
